Animal	Species	Farm	Yield
975	4	78	16.411261323
21	1	83	10.690542871
1208	2	40	6.5636325618
1143	5	92	11.111045572
2754	5	32	8.1333205152
2539	4	48	12.386868226
2847	4	86	13.647773473
1706	2	58	5.3418954511
1376	5	9	6.6082252271
29	3	36	8.4702883026
2365	3	64	7.8901527206
521	4	46	6.523438484
2200	4	83	10.384067377
11	1	56	8.3947508101
2021	5	49	12.868793868
1779	1	40	5.4172139248
118	3	25	9.5075873221
843	3	48	7.4752877684
2907	1	62	6.3088552339
1101	2	4	1.1996642671
919	2	2	5.946429829
2214	2	16	7.8517613413
1299	2	6	3.655306297
853	1	85	6.738887434
2280	5	71	13.875114927
949	3	68	5.3651991255
2739	2	37	4.5776656471
2050	3	32	3.9999050477
1717	5	23	14.175318877
2454	2	24	5.3606378092
2669	3	2	8.3862275928
468	5	98	6.7082541768
881	4	35	5.6480168267
2334	5	9	7.1244503133
2391	4	53	9.0504744473
2362	2	29	1.7401620972
2004	1	13	2.6272994121
2979	2	76	14.918251391
1064	5	94	20.774445964
2809	3	100	14.760600287
1306	3	30	4.0951528641
2724	1	34	6.9682474241
2502	3	59	11.686670459
1051	3	53	7.7995605927
2877	2	41	1.4199530243
2296	3	66	4.6508813932
807	1	2	-3.148713319
2629	5	17	4.8619314436
754	5	29	2.1490452829
348	3	70	10.027806096
849	5	70	11.586734121
2160	4	4	-2.437242778
2319	5	60	12.49257597
1603	1	59	4.4007446971
2625	5	49	10.324955823
169	3	95	12.485702521
2377	3	74	10.701982114
1996	5	47	15.71150673
1269	3	12	8.6656691201
974	3	15	6.7545363998
1713	3	56	12.325240591
677	3	88	14.576772264
999	2	95	6.8651818289
2319	5	60	10.438053523
1947	1	37	5.3630561095
340	1	93	-2.8893587
1546	2	60	9.6950049956
1516	1	41	1.7801067004
477	2	94	13.983124804
2039	1	84	12.417094638
2845	3	98	12.470173067
920	1	66	7.1455860562
804	3	78	7.4074952431
2569	2	35	3.8477180626
862	1	35	3.4417299227
1370	4	68	13.884516993
2926	2	32	8.2893878834
587	4	98	20.278223865
2056	1	6	3.8823620663
797	2	49	-0.776942248
1097	5	6	6.802799288
2240	4	86	11.000566158
843	3	48	6.1957726057
2214	2	16	0.7865545067
1246	5	10	13.234460894
2052	1	88	9.5050208323
2644	2	8	10.675126083
585	4	5	7.5229367509
691	2	98	13.446996313
1931	5	18	3.9789859913
774	2	2	1.6657050753
2700	4	31	9.5243713181
2	4	8	-0.355351072
934	4	19	11.887057297
2957	1	35	6.0571517613
2006	4	32	10.544179212
277	5	53	17.49990893
2064	4	31	9.3450536179
1637	4	35	9.8480475783
2372	3	96	12.350879899
2927	2	49	3.7779693154
265	1	75	0.8495602413
98	1	38	3.5219576556
2642	5	25	13.020953849
867	1	46	6.2386403519
436	4	8	6.6174046763
2479	1	18	2.8167478313
1504	1	11	7.5837038087
2512	3	65	13.463643143
1342	2	7	0.6593642741
2009	3	12	6.7828132666
512	4	70	8.030877381
85	3	9	2.8310127948
409	5	30	-2.229432841
115	1	97	9.3201074758
1764	1	11	1.4217769878
2018	4	92	11.965992407
2466	4	44	11.485206646
2127	3	15	6.8265941292
478	2	62	12.046049877
745	5	26	6.2678418332
2814	1	54	2.7583834994
1196	4	45	6.5095219954
2894	2	40	9.1665224561
1743	2	24	3.0879309724
63	5	40	9.117407162
365	4	67	15.152754248
1471	3	45	11.299662829
387	5	49	6.9211577429
1423	5	40	19.940910014
373	2	84	7.2257350091
571	2	33	4.4973848614
1598	5	95	17.395322492
2390	4	59	6.7572614667
1881	2	68	6.9670347637
2767	3	87	11.086398956
1134	2	24	8.1975900552
1992	3	58	11.937489022
545	3	75	12.632711048
1359	3	1	5.134345702
128	4	58	16.810349708
193	5	99	18.648493142
2065	5	92	16.91650201
2862	5	100	15.408754595
2517	4	90	13.92445554
1142	5	67	7.4279308935
943	3	94	10.519529336
49	2	78	14.102388746
769	2	43	2.691934314
2985	2	89	10.155458419
1444	2	36	4.3971070084
2979	2	76	11.464097701
1935	1	35	6.3254027408
1279	1	38	2.4633611951
1493	2	41	3.5669778803
1387	4	71	15.255161351
2310	5	68	13.924057474
2354	5	88	19.88082349
1911	5	66	17.572239117
1435	3	83	15.227736395
696	3	49	13.747426999
2704	4	23	9.7981161795
948	4	1	1.2980978828
30	1	36	3.366094521
2188	4	28	3.6321374368
816	3	100	19.431358801
1559	3	89	16.406820522
1149	3	49	7.2658035777
2151	1	46	10.43352885
1803	4	35	6.790672535
1189	2	97	13.324415423
541	4	1	9.7274901025
147	1	94	12.665311711
2327	2	78	11.44566404
904	5	66	11.594951076
582	5	24	8.1363239015
2735	2	7	9.2509679841
2449	3	13	11.68020562
1720	5	94	18.839188826
1999	5	3	12.937799709
1601	1	6	-0.161898118
120	5	20	8.0847935754
2643	3	45	11.26470995
851	1	6	6.4364076237
1890	1	73	11.897166158
2774	3	4	2.3434878095
1144	5	89	21.291046157
2421	1	11	-1.849687202
1886	4	21	8.0780124024
291	2	100	11.145915086
1470	2	35	1.1645218783
2959	4	12	13.308496554
93	5	92	14.346217197
1958	2	85	6.4704419091
1656	4	45	4.1346547874
319	4	6	7.7669482444
2788	2	71	3.3624814175
2520	3	94	9.5033488984
2110	2	64	8.4809365603
2338	2	35	8.0997563256
2765	1	36	7.6811422465
2823	3	39	8.7675574637
2716	2	46	8.0445052915
1836	5	86	5.9331561494
2641	2	79	10.579376167
291	2	100	9.3503484336
1970	3	65	11.766874583
196	4	2	7.2605470824
2686	3	76	14.12194059
1674	4	96	9.5919381779
21	1	83	7.8662664004
2956	3	94	9.153278884
2850	4	85	12.691667378
2342	5	17	4.1930007459
1512	1	41	3.0710115955
2359	1	27	5.2279222559
2583	1	32	8.4356498609
558	2	9	8.1566108473
2720	5	89	14.734880908
2362	2	29	2.763553334
1682	4	51	8.0383071865
1599	4	31	9.9506938801
1282	5	72	13.01990516
403	5	79	18.727632638
2315	2	78	16.715199306
1263	1	48	7.1124862414
858	3	84	10.724767442
549	5	58	13.492753534
448	5	56	15.52811433
1429	1	38	7.3435294218
992	5	96	11.293860991
1493	2	41	7.4209047472
1583	3	19	5.7267047452
2221	3	6	4.5759800025
1651	5	89	14.148016315
1927	4	62	14.916890762
2853	5	13	6.731854669
813	1	68	7.4815189881
2454	2	24	-0.979142498
1225	3	51	6.9787766498
2263	4	87	11.043572069
2589	5	76	19.975002433
1784	4	93	13.721132185
2574	1	74	11.904823614
649	4	92	14.121541695
758	3	30	9.7513543428
203	4	63	13.136788143
1766	3	43	7.6241950632
2482	1	54	8.6932806188
2225	4	50	10.568246392
905	5	55	6.3828782676
1077	5	92	11.514152384
899	4	82	11.729446057
2337	2	64	6.4706539499
343	1	70	10.22804588
718	4	84	15.453566922
709	2	65	8.9810248477
2350	1	23	10.282667315
2913	5	51	15.031556646
2648	1	93	14.471366796
1683	2	11	4.7581874849
683	2	96	14.03890838
1545	3	85	6.9268814672
2012	4	45	8.4789550778
741	2	92	12.260812197
2491	1	32	5.7190668489
197	3	44	11.182635329
1382	5	23	4.0287598763
913	2	29	5.5856130812
1755	1	59	4.8889064897
2188	4	28	4.0327681634
2519	4	33	5.7284132021
2942	4	35	4.481002934
1741	4	52	10.71813058
840	1	13	5.0265555271
1516	1	41	4.7197226364
1901	2	56	7.3305429924
2535	5	60	12.182381137
1880	3	43	5.7406756727
1466	4	57	11.575080151
2902	5	39	10.995774219
1045	2	84	7.8955623379
614	5	72	10.019578252
2326	3	80	14.207663561
1379	4	38	7.7478931496
2852	2	14	6.155405534
2669	3	2	6.1601761524
220	4	64	4.5794820972
275	3	21	11.719704526
1641	1	32	2.3639205591
2658	4	100	17.56358386
1774	3	12	4.4666081925
1547	1	75	10.219540174
1890	1	73	7.361289972
893	1	19	6.1723157196
2798	3	36	6.7552147911
697	5	58	10.976684892
1311	1	34	5.2839734312
2060	5	32	7.7321007889
940	3	89	13.949939386
1556	4	36	9.7501425386
1254	1	2	4.1854770368
2120	2	37	4.8891523258
2483	5	49	16.280886974
922	4	23	10.486858532
1111	4	93	13.981629929
1284	1	37	6.7775519076
734	5	40	7.4957625931
2064	4	31	11.056403943
2913	5	51	13.365966868
757	5	70	11.714032782
1413	5	77	14.364282813
2447	1	57	10.587453089
943	3	94	13.310242876
2013	2	92	14.237617914
1188	3	99	13.176930359
1943	3	69	8.6075636529
1629	5	54	13.454218491
758	3	30	12.881910621
1391	1	93	16.302953516
2660	4	85	16.826013681
355	5	50	10.753991313
147	1	94	10.421592279
289	5	68	8.2667627387
2733	5	22	17.621141929
263	1	79	10.940584385
1168	3	9	2.3843950604
182	4	34	12.773165962
2679	5	35	12.164828065
855	2	7	6.473003917
1430	4	45	7.3377671618
2704	4	23	4.4335198393
316	1	94	9.3199395479
2225	4	50	8.1061859086
130	4	45	9.4712600438
2487	5	47	11.381637724
1789	4	75	14.046681408
1640	2	79	11.541583418
917	4	71	12.084635601
2888	1	91	4.1119088686
2300	2	55	6.5867793628
917	4	71	15.280622015
1748	5	69	18.333648287
2163	4	93	13.522196895
408	5	36	11.732129425
668	4	82	14.898978476
2086	2	90	3.9237019366
567	2	68	8.3465285883
2845	3	98	11.353486022
1433	4	64	10.898457565
1520	5	22	8.4895434234
363	4	48	12.157348717
545	3	75	12.905969362
1523	4	100	17.777739136
1684	1	59	5.2342935186
2884	4	11	-4.485676984
2059	3	92	12.609237715
2462	1	92	6.3641375894
77	5	78	5.8375182835
2336	3	29	3.892520053
1377	2	64	6.5061850689
125	5	69	4.2336443367
874	2	47	4.4778919994
2630	3	1	0.1409809482
1273	2	19	8.7835717823
1381	1	35	6.9452215054
2429	5	16	-0.118284654
1402	3	89	13.829734875
788	2	43	6.4793766258
2119	5	29	6.9377247242
1957	2	13	5.9820166297
1616	5	4	8.5863230634
652	1	25	8.7267743702
79	1	23	9.1906073925
2013	2	92	9.0272290036
403	5	79	13.301658521
1022	5	75	10.495006329
2403	5	5	6.520339617
2872	4	44	7.7440665728
2938	1	77	5.1347141362
323	4	99	12.584341282
2022	5	50	8.8467029174
283	2	27	10.242462609
2416	2	44	7.845583999
2315	2	78	6.6884967256
2612	4	38	11.804728016
1950	2	58	3.4752632468
2539	4	48	10.779743067
982	2	56	5.5601723125
109	4	98	14.977088317
2170	4	9	8.9611431365
1498	3	43	3.4912515479
635	2	75	11.643784461
1092	1	32	7.6958935503
1109	2	8	0.8223327265
2876	2	26	3.6778406601
1259	1	48	10.146002661
1403	5	85	16.03263297
2586	5	97	15.584522859
2663	5	19	11.328483561
876	5	11	11.439312359
2948	3	96	12.590661936
1164	4	77	11.645869407
1551	4	89	14.671578995
894	5	60	13.639612749
1818	4	84	6.1953744571
2016	4	20	7.7301984567
462	1	23	-1.783156282
1183	5	46	14.557202565
2219	2	21	4.0152665925
912	3	35	11.449439425
1951	4	89	17.783173407
2262	1	99	8.5480566302
814	2	90	18.647950007
2874	5	30	9.683141337
1540	1	80	14.365171481
794	3	76	10.424018562
1143	5	92	13.219693842
104	3	91	13.457909018
1483	2	53	10.256424057
223	1	79	10.176355835
2575	2	92	15.304897068
896	5	23	5.1494304494
360	5	15	7.5965467314
1307	1	42	5.9437773524
1251	4	97	14.781710794
1679	3	52	7.2356981139
1488	3	30	12.244681628
2524	5	58	4.690759529
2713	1	40	10.014906114
2028	1	38	8.9250579928
2199	2	19	3.727433129
610	5	5	3.0218270016
2012	4	45	10.568252599
2991	5	64	13.386897883
1180	5	3	2.8406695819
1923	5	76	14.646641086
1150	4	78	18.500821191
2475	4	89	15.590624182
176	3	2	3.7819977365
733	2	3	-2.859875066
1727	5	80	13.86943129
1651	5	89	18.683254572
344	4	8	1.797901407
1630	4	97	13.990760481
711	5	86	12.990863287
1544	5	69	12.452162892
502	1	30	9.5102285705
2528	3	92	12.696338129
270	2	42	3.3298365263
1055	4	82	15.948578603
2646	1	25	6.8647986936
2632	4	70	8.2541643807
669	4	67	14.515372546
2723	1	36	8.3754794433
613	3	47	4.4445604142
833	4	67	8.6049570854
1676	1	55	10.718896364
2220	3	92	16.401668944
1241	2	33	11.22665146
243	3	97	19.696157414
2226	1	51	9.8708248829
2614	3	43	7.6084142102
2923	5	51	7.9651696792
2276	3	4	2.1359175532
1694	3	49	7.5330519938
1386	4	60	12.561199823
220	4	64	8.2687158261
1870	3	25	5.2933857687
1007	1	49	5.0168343594
559	2	80	13.786156184
1418	5	30	5.1971225139
1610	1	19	3.7977344204
682	4	7	8.6701361355
2997	1	32	11.050821135
477	2	94	13.995193081
974	3	15	3.9118888996
1662	5	23	14.901859739
83	2	69	11.537669006
1212	5	91	16.854425785
1743	2	24	4.5616991461
1641	1	32	9.7335326599
2614	3	43	9.5301545633
1979	4	76	9.2636578907
921	2	76	14.734317744
10	1	75	13.022552685
2805	3	90	14.03052226
120	5	20	11.763947713
337	2	27	4.6233827119
248	1	70	11.036115292
35	3	86	15.539804794
727	2	76	9.1878363855
1900	2	85	13.822330248
1071	3	19	10.968251627
1050	3	76	11.605194293
5	2	17	4.5066529748
1052	3	48	12.931787588
1091	2	33	1.7606373311
1276	5	58	10.767959384
493	3	38	6.9664428822
281	2	43	8.5710970296
1449	3	18	11.37463676
999	2	95	8.5142789569
2389	1	16	0.042315255
1197	3	10	6.5039432069
1707	3	14	0.5487755231
788	2	43	3.4511245074
304	2	28	6.9129140482
245	1	13	3.8825660314
1215	1	61	6.7623401579
2119	5	29	4.2781649986
244	5	79	16.097427688
1179	5	89	12.911063741
2551	5	60	13.57268226
2062	2	63	12.071475522
1884	5	20	13.162683461
443	1	58	-4.847799625
1499	5	6	6.5564999084
1906	3	36	7.6789696579
1865	4	65	19.032778532
194	2	76	16.097570061
2673	5	13	6.9096068473
516	3	58	9.4241111434
1731	3	4	6.7325628023
1150	4	78	19.515753154
1081	3	32	9.4112169802
2312	1	23	5.0506494217
1853	4	60	8.2605563037
760	1	37	6.6441786163
2091	3	53	10.921861722
2127	3	15	7.1268178756
639	2	27	3.684791509
2149	3	92	10.458914887
860	5	69	12.416867925
1524	1	2	1.8450399791
197	3	44	6.1027581245
2522	4	29	12.765701426
467	2	3	1.70136091
667	4	69	11.133138252
1539	2	2	9.7236233506
2880	2	16	0.8222591678
1877	2	81	11.391747978
2742	4	98	14.75410557
1952	1	28	4.1262126019
559	2	80	13.709351452
2369	4	14	2.0679143929
396	1	13	5.4064160575
653	2	8	8.0967342204
209	5	32	8.5364060955
819	5	56	16.122312878
2295	1	76	16.737070675
2387	2	83	6.7537762932
2904	2	5	2.5063537331
2	4	8	-0.574519032
72	1	61	2.8629250906
123	5	19	7.2896449049
2953	3	20	3.5009462289
33	4	32	4.7580373221
1241	2	33	7.20507692
2516	3	48	8.9937008463
1679	3	52	16.227709041
2245	2	65	14.477234938
675	2	30	8.5062474458
1942	1	80	7.8537590889
2520	3	94	13.925018379
2322	3	82	13.306170623
1237	2	58	10.136086561
1984	3	88	13.113140077
1432	4	30	4.9019829504
1170	5	88	12.927360637
2504	3	72	12.572873558
2259	5	33	7.8716361611
2360	5	92	19.715688741
2746	4	41	13.70866233
2165	1	50	5.8402637035
1025	4	78	13.693247379
2230	1	16	1.1782848051
2336	3	29	3.6933875309
577	2	49	9.007970617
591	3	99	17.918527307
1329	1	45	-0.81632443
2701	3	42	13.101788425
309	5	77	16.869546139
1365	1	68	8.8633285238
516	3	58	9.8880911313
2558	2	81	14.269555496
1663	2	65	9.3101797179
2170	4	9	6.5173242595
961	4	48	11.279078613
2398	4	49	7.3285623737
965	2	2	5.4233152061
2587	2	40	4.1417744183
1164	4	77	16.425415296
1993	1	91	7.0643811766
837	1	87	10.840396866
2054	4	57	15.061959431
1551	4	89	15.94164494
2898	3	55	8.8367725918
2075	1	29	4.6471425959
1451	3	36	5.8482541222
1815	5	39	8.1503159724
223	1	79	11.425129259
411	4	78	18.157737857
940	3	89	6.7625295209
294	4	69	12.420824376
160	1	63	10.123313394
489	2	61	11.848147514
1452	5	21	15.074227905
324	1	95	8.4837364141
2384	1	31	2.8830405159
2069	2	76	12.19594764
774	2	2	1.8846770843
1390	1	83	11.371355107
2858	3	79	14.513924627
857	3	91	13.140738287
1197	3	10	0.6408033777
2327	2	78	6.330269191
2088	3	14	5.7456793728
2866	4	77	11.857963909
271	4	44	11.526216568
2451	4	83	14.354996314
701	5	78	18.213047839
1389	4	6	4.7070183281
2978	5	47	12.90949078
1511	4	81	14.816589125
445	5	92	17.556537282
442	2	28	0.8264788312
103	3	72	10.708183241
2716	2	46	4.1851962329
2405	2	73	13.554531109
2305	2	72	6.1099255582
2250	1	70	11.599622992
2652	1	37	3.5426334538
97	1	52	4.2138551943
1734	3	74	11.66096463
1535	4	55	11.514451537
2488	4	43	3.1932659571
2212	3	54	6.1713194358
1461	5	5	3.8279508839
610	5	5	5.4700789365
180	3	23	11.84542791
2331	4	34	9.1353542466
2089	3	91	14.430578437
475	5	29	12.801697422
1209	5	2	10.754688768
2926	2	32	4.6131857474
284	4	41	10.391443684
2714	4	91	10.1878071
2470	5	89	16.731681675
2229	5	41	9.0191480738
2073	5	85	14.086976609
2489	5	68	20.358582083
167	4	4	8.0254066817
2104	3	16	7.1069180415
2640	4	69	8.397081492
591	3	99	11.708500368
551	3	30	11.1016041
1934	4	79	15.340498115
1258	4	70	8.6154579203
2668	4	79	10.312819343
2047	2	66	9.4827961056
140	3	71	9.0123029308
1611	2	5	4.2676454216
670	2	49	14.323496114
2122	1	83	16.237136731
2019	5	79	14.340099043
937	1	75	3.1876170273
1408	4	83	10.374377852
312	3	59	14.180961527
1703	3	5	4.3127101616
1123	1	4	2.8572272694
712	1	81	7.8120278847
2617	2	62	9.7740069643
1854	5	57	16.451135294
1039	5	79	12.104967984
2282	3	13	1.912230545
1587	4	22	4.6524956732
981	5	41	7.4656768823
1124	1	81	11.752489644
1161	5	3	6.841547338
1015	1	75	8.6012007073
579	4	5	6.3543064226
1714	1	55	7.01063905
1669	1	83	6.9440210884
2268	2	43	9.5546247454
2272	3	34	8.3209025305
1460	5	98	11.06290451
1091	2	33	6.3394627276
2926	2	32	4.4330276057
1933	3	32	7.2989026042
303	1	82	8.2841896402
132	2	36	7.7270529513
2834	2	34	8.0982692171
2726	4	75	11.383787594
887	2	53	9.2660496466
1856	3	43	8.5020707612
39	3	67	3.8492074729
78	1	88	12.328557821
1317	1	92	9.2204201009
180	3	23	12.360837898
1286	5	4	16.43234515
2926	2	32	3.7043995448
473	5	14	3.0755475663
2737	2	19	0.7218089088
2313	2	90	9.9055276677
1143	5	92	17.676003186
2349	5	37	13.078166426
1750	1	99	14.385673407
1453	1	84	7.8771934007
1661	1	54	0.5067112686
1949	2	95	7.7764169116
383	4	28	8.2083885481
703	2	12	8.4692632451
387	5	49	11.601738906
914	3	23	7.708564477
1089	5	99	17.331619238
618	5	37	16.45155555
2690	1	22	5.1099318289
1539	2	2	9.4553779514
356	4	32	4.0409079008
124	3	2	2.9188605648
2467	4	40	13.710541826
58	5	28	8.4683639313
2113	1	9	4.0813914257
789	4	4	2.725514941
777	3	19	1.6783380337
2641	2	79	14.591782911
2105	1	38	7.0513962992
931	2	26	1.3263291048
822	1	73	10.370733043
2078	1	53	4.9532823544
630	5	44	13.707024013
723	3	60	6.3793482663
2170	4	9	6.9600790174
1274	5	71	8.9722517523
2380	2	7	2.2944043214
2491	1	32	7.1739802061
1338	2	84	9.2933804701
1500	5	88	18.329393478
2306	4	4	6.2333612117
1997	2	23	7.851822827
2301	3	45	13.461383611
2942	4	35	5.1849957349
1850	4	3	6.5039964431
2528	3	92	15.08111094
2986	4	84	12.584659122
210	3	47	11.585505914
2518	3	63	13.649669566
124	3	2	4.8258090458
846	4	71	14.628745496
796	1	26	4.1175243755
1756	3	58	8.7759959061
1131	1	56	9.6313417728
1716	1	96	12.154977904
273	2	62	10.72126464
2326	3	80	12.151814098
557	2	71	6.0487246433
54	2	29	6.2144986595
2705	4	80	14.770861097
2127	3	15	2.012531918
1780	1	71	15.547798016
2706	1	3	0.3798317313
859	4	77	14.253937671
2545	1	81	8.2055758941
303	1	82	11.597046196
2040	3	89	8.933721623
1647	4	76	14.660871009
2048	3	67	7.8204093291
1239	4	60	13.186490292
1703	3	5	10.887508723
1824	5	71	11.467357348
1885	4	83	12.953443955
241	5	47	10.205070027
620	3	74	12.015854099
1218	4	15	3.2656013496
2174	4	40	9.9316510754
983	4	50	10.396479186
2448	5	84	17.809983471
2344	3	99	11.164912862
154	3	39	6.3128964989
2588	4	8	6.3313484648
2688	3	8	7.485859173
246	2	61	5.4351544544
1149	3	49	1.3247538269
1808	2	9	10.154065189
436	4	8	8.9460285539
595	1	100	18.807231133
833	4	67	11.290375118
2237	3	79	13.15704337
1205	4	61	15.50595737
1769	3	32	3.9692533782
2363	5	70	14.255013194
2029	3	21	5.532538681
868	5	81	10.490743087
2844	5	85	11.831975256
906	3	12	9.039213804
2168	4	63	7.7747393245
1522	2	52	7.7888740044
528	2	17	3.5811491888
1943	3	69	13.963604141
828	3	81	8.2878442955
2215	2	93	7.9366761273
1054	5	86	25.587550781
1782	1	4	3.5528615077
2657	3	91	11.277655915
1741	4	52	14.394147996
559	2	80	13.380174986
1664	5	70	9.2313881826
2513	3	87	15.581665062
1602	1	23	3.5121859278
10	1	75	11.837196248
1287	5	10	5.4295506988
718	4	84	13.668296243
350	3	85	12.283741997
1053	2	42	8.0311212994
189	5	43	5.9289230176
1720	5	94	12.398148222
1573	1	10	2.303850085
2816	5	4	8.4472408162
2596	2	84	12.917793217
2564	5	54	14.857207849
2566	1	52	11.237063197
2776	4	94	9.1723552992
1105	4	54	12.156414906
2183	1	74	4.4000531981
1030	2	94	6.3589855266
2865	2	18	1.5603542021
2853	5	13	7.6139557486
2742	4	98	15.566171921
1421	2	45	4.1646200528
2085	5	15	9.7721875115
2317	4	65	11.245530368
1285	4	93	12.924503828
1679	3	52	13.122698162
1796	3	15	2.4672862867
790	4	85	16.113358963
2136	2	63	13.686059547
428	4	52	5.2109824925
2046	4	33	7.3696629442
460	4	92	16.270780361
882	1	16	1.1340868854
1051	3	53	3.8378589947
1439	2	64	10.628782864
2413	4	83	19.202067515
1394	4	15	7.3344838111
463	5	18	1.0585279994
2292	5	99	18.915329134
2197	3	16	12.230676082
1398	4	25	8.6176364286
629	3	18	6.4731743028
2737	2	19	4.309078161
520	3	7	4.7317130428
1398	4	25	4.6477654823
1171	3	58	11.33879694
1464	4	26	12.376759173
779	3	42	9.4980931337
2489	5	68	22.18871525
1373	3	36	7.4141426028
1159	5	29	10.182455479
1763	3	90	15.455552454
652	1	25	2.2150956666
2064	4	31	4.0212020193
728	3	45	10.371461506
256	1	1	5.0029778404
1204	4	73	17.421943577
242	3	9	3.1444082402
2441	2	80	13.908117054
997	4	51	10.381291914
2575	2	92	17.462282605
1330	3	60	9.8804182661
1941	3	14	2.6962263069
2900	4	82	15.620745265
1199	3	53	10.298659212
2146	2	32	5.825613061
2845	3	98	15.207297397
1641	1	32	4.8613495085
1407	5	70	20.623716023
1756	3	58	9.8180198261
101	2	12	4.7555476107
911	3	73	15.503592309
214	2	49	7.5990801725
1904	4	92	14.10254101
2406	2	48	7.736153303
1363	1	15	5.9015059783
608	1	80	15.52975984
1007	1	49	4.387272548
402	5	100	17.046098925
938	2	52	13.326763674
689	5	56	10.821615813
248	1	70	11.391420275
1227	1	95	13.090568266
223	1	79	11.004951369
1383	1	36	12.431081394
429	1	23	3.3460584982
2289	1	75	3.6795824397
2315	2	78	16.391821386
1356	1	47	3.0733609876
787	1	76	7.1827992941
206	5	58	9.9594876346
184	2	27	4.9724676835
533	4	50	12.454128753
2135	4	81	10.668459296
452	2	75	13.368469824
283	2	27	12.684943758
1006	2	78	9.6178045553
1362	2	70	9.1498624019
1216	3	9	3.5613555701
300	3	34	2.3719188995
2348	3	72	7.1367009042
2185	2	64	9.0009384381
1305	2	36	5.8995059883
608	1	80	7.8066480397
1493	2	41	1.7803969416
706	3	65	7.8366738957
1287	5	10	9.4658712022
153	4	94	13.985738777
815	1	83	13.930123133
1507	5	80	15.77836133
2303	4	51	13.697881064
2554	3	2	3.2469160309
277	5	53	9.8663858231
663	1	35	10.876770727
2973	4	47	11.098553749
1329	1	45	-0.989167816
264	3	48	0.7240355322
1487	4	99	8.3294619322
834	5	67	9.6791409761
2444	3	61	12.272385784
2772	5	95	22.527502058
1310	1	97	14.636023404
1480	5	22	10.728450957
2104	3	16	1.1758843309
1363	1	15	6.974085757
1268	1	41	6.594032316
2975	1	34	3.9742772955
2155	5	64	14.511695914
2846	1	51	12.724720495
717	5	17	9.6298304751
2949	3	89	11.605830243
2616	2	69	1.3286936496
2619	2	54	16.751790741
2366	2	79	13.489504583
2341	1	3	3.3306808879
1788	2	99	12.453204596
