MArray	Dye	Trt	Pin	Dip	Gene	log2i
2	2	2	1	4	453	8.303482395
2	2	2	3	2	177	9.2540207081
2	2	2	1	3	206	7.1635101252
2	2	2	3	3	390	10.359991832
2	2	2	1	4	48	6.2656172405
2	2	2	1	1	291	7.4706633938
2	2	2	4	4	14	9.0627710115
2	2	2	2	2	70	7.0748184378
2	2	2	3	3	235	9.6035543184
2	2	2	3	3	185	8.933611067
2	2	2	3	2	284	9.7467701786
2	2	2	3	4	15	8.1842448221
2	2	2	2	2	133	7.2577268501
2	2	2	3	1	9	8.4234406932
2	2	2	1	4	412	8.1050047862
2	2	2	4	1	498	11.660937276
2	2	2	3	3	200	9.2127218454
2	2	2	1	1	53	6.2678393765
2	2	2	2	4	75	7.1193502211
2	2	2	3	4	196	8.9691181046
2	2	2	2	2	12	6.8848957874
2	2	2	4	2	21	9.3368831751
2	2	2	3	4	195	9.1855555686
2	2	2	4	1	271	10.474069276
2	2	2	2	2	138	7.4906250567
2	2	2	4	2	65	9.6424280897
2	2	2	1	2	355	7.7931200559
2	2	2	4	2	139	10.065910346
2	2	2	1	4	246	7.1532553863
2	2	2	1	4	498	8.6653357653
2	2	2	1	1	338	7.8876221826
2	2	2	3	2	265	9.4408907777
2	2	2	2	3	438	9.2294310966
2	2	2	3	2	257	9.4795598311
2	2	2	2	2	191	7.850090704
2	2	2	2	1	341	8.1100145782
2	2	2	1	1	206	7.1863033451
2	2	2	1	4	463	8.1486912418
2	2	2	3	1	341	10.238113401
2	2	2	3	3	189	9.4229525
2	2	2	1	1	273	7.5110029306
2	2	2	3	2	414	10.295655977
2	2	2	2	3	452	8.9410083368
2	2	2	2	2	452	9.206332089
2	2	2	4	4	482	11.480900069
2	2	2	4	1	497	11.599209167
2	2	2	2	4	320	8.3019596801
2	2	2	3	4	51	8.2235215108
2	2	2	4	3	483	11.575879527
2	2	2	2	4	448	9.0912314422
2	2	2	2	4	418	8.9445211778
2	2	2	4	4	472	11.502401587
2	2	2	2	2	24	7.0615598477
2	2	2	4	1	48	9.637375768
2	2	2	1	3	72	6.3307605283
2	2	2	3	1	385	10.290647191
2	2	2	2	1	279	8.300042242
2	2	2	4	2	121	9.7986571502
2	2	2	3	4	273	9.6079242549
2	2	2	1	1	425	8.373885256
2	2	2	1	2	338	8.0051053065
2	2	2	1	1	27	6.1063439334
2	2	2	3	1	215	9.2202493964
2	2	2	1	2	84	6.5028360175
2	2	2	1	3	462	8.2020816769
2	2	2	4	1	142	9.5865080229
2	2	2	2	3	146	7.5646816539
2	2	2	3	4	185	9.1077291047
2	2	2	1	4	445	8.5453363836
2	2	2	1	1	95	6.5151542528
2	2	2	3	4	109	8.7838856895
2	2	2	1	2	230	7.2094268892
2	2	2	1	1	33	6.3519958858
2	2	2	3	2	471	10.736716097
2	2	2	4	3	361	10.819629198
2	2	2	1	2	490	8.2713325304
2	2	2	3	4	48	8.6006511156
2	2	2	4	3	356	10.653758222
2	2	2	1	3	447	8.0140447935
2	2	2	1	1	440	8.2378896983
2	2	2	4	4	178	10.045082465
2	2	2	3	2	105	8.7995076374
2	2	2	4	3	220	10.153239901
2	2	2	4	4	295	10.461119236
2	2	2	3	3	144	8.9757951629
2	2	2	3	2	216	9.4451970169
2	2	2	2	4	489	9.443436955
2	2	2	3	2	267	9.6177707299
2	2	2	2	3	37	6.9576762189
2	2	2	3	1	312	9.8655556016
2	2	2	2	4	177	7.7937766576
2	2	2	3	1	361	10.099988808
2	2	2	1	4	190	7.2334769816
2	2	2	4	2	396	11.374005415
2	2	2	4	3	147	9.6686178733
2	2	2	3	1	422	10.224082917
2	2	2	2	1	240	7.7542879063
2	2	2	2	2	306	8.1487408632
2	2	2	2	2	303	8.1562619533
2	2	2	3	4	471	10.667795526
2	2	2	4	4	133	9.5405597508
2	2	2	3	3	481	10.697931641
2	2	2	2	4	115	7.254462617
2	2	2	3	1	134	8.9086585907
2	2	2	2	4	299	7.9469306637
2	2	2	3	1	301	9.9840755621
2	2	2	2	4	444	9.0117539273
2	2	2	4	4	166	9.8504834527
2	2	2	4	2	288	10.750918142
2	2	2	3	4	124	8.811573784
2	2	2	2	1	35	7.0490890796
2	2	2	2	2	452	9.0922425426
2	2	2	3	1	223	9.2906186866
2	2	2	1	4	245	7.2572228751
2	2	2	2	4	13	6.8734890071
2	2	2	2	3	121	7.3407968334
2	2	2	3	4	94	8.6501181629
2	2	2	2	2	402	9.0042135866
2	2	2	1	2	114	6.5664463063
2	2	2	1	3	14	6.0928233093
2	2	2	2	4	375	8.9057230599
2	2	2	2	3	145	7.6066603109
2	2	2	4	1	327	10.40174498
2	2	2	3	4	136	8.8271662292
2	2	2	2	1	207	7.8758122987
2	2	2	4	1	492	11.441022705
2	2	2	1	3	74	6.3481854104
2	2	2	3	4	81	8.744616881
2	2	2	1	1	151	6.8107794453
2	2	2	1	1	241	7.2586690715
2	2	2	3	4	45	8.5172746419
2	2	2	4	2	121	9.9459012306
2	2	2	2	1	326	8.1221154777
2	2	2	1	1	59	6.3649309543
2	2	2	1	3	82	6.5433051225
2	2	2	4	3	53	9.565191081
2	2	2	1	3	113	6.7041760098
2	2	2	1	4	79	6.6695821501
2	2	2	1	3	146	7.0277657466
2	2	2	2	4	202	7.8325121385
2	2	2	1	1	104	6.627556157
2	2	2	2	2	64	7.1823146462
2	2	2	4	4	12	9.1670670057
2	2	2	3	2	43	8.4813440005
2	2	2	2	1	38	6.8837253003
2	2	2	3	2	379	9.9155690878
2	2	2	2	4	429	8.7678746339
2	2	2	2	2	117	7.4488245128
2	2	2	2	4	378	8.5830171116
2	2	2	4	4	470	11.564401595
2	2	2	2	1	328	8.1719352256
2	2	2	3	3	411	10.314248699
2	2	2	4	3	459	11.611887423
2	2	2	1	1	398	7.9768494528
2	2	2	3	4	151	8.9803925932
2	2	2	3	1	329	9.9538274007
2	2	2	4	1	83	9.3702383768
2	2	2	1	2	211	7.0599227111
2	2	2	4	3	299	10.203835938
2	2	2	2	4	164	7.5509175306
2	2	2	4	1	118	9.6130655701
2	2	2	2	2	276	8.2593318059
2	2	2	3	2	345	10.290047061
2	2	2	2	2	265	8.1715682481
2	2	2	2	3	63	7.0678563005
2	2	2	2	1	48	6.9569679542
2	2	2	1	2	369	7.8974272623
2	2	2	3	4	441	10.74761071
2	2	2	1	4	309	7.8510937168
2	2	2	2	1	496	9.0757106441
2	2	2	3	4	223	9.2366516787
2	2	2	3	2	336	9.9792812515
2	2	2	1	2	284	7.2678213724
2	2	2	3	4	113	8.838408715
2	2	2	1	1	163	6.6208605878
2	2	2	4	1	207	9.8523495811
2	2	2	3	3	280	9.7738868938
2	2	2	1	3	75	6.3360633692
2	2	2	4	3	251	10.239026784
2	2	2	1	4	351	7.9957499941
2	2	2	4	3	326	10.288543548
2	2	2	4	1	355	10.926135187
2	2	2	2	3	204	7.6251113999
2	2	2	3	3	116	8.8609602312
2	2	2	1	4	157	6.8047110023
2	2	2	1	3	44	6.3001992222
2	2	2	4	4	120	9.6486287753
2	2	2	3	3	30	8.7005085775
2	2	2	2	3	352	8.6094446976
2	2	2	2	2	114	7.2292156967
2	2	2	3	3	499	10.754204361
2	2	2	2	3	358	8.6574106923
2	2	2	2	3	292	8.3132795297
2	2	2	4	4	31	9.2212995292
2	2	2	2	4	490	9.2784566073
2	2	2	3	2	303	9.7024800913
2	2	2	1	2	407	8.0613724784
2	2	2	1	1	356	7.777296262
2	2	2	3	1	441	10.617049885
2	2	2	2	3	199	7.7646345887
2	2	2	1	4	40	6.3076080955
2	2	2	1	4	204	7.1144012241
2	2	2	4	3	345	10.888548831
2	2	2	2	4	221	7.7907012964
2	2	2	1	1	178	6.9945871089
2	2	2	4	4	386	11.076134273
2	2	2	3	1	476	10.513042888
2	2	2	2	4	494	9.1475052495
2	2	2	1	1	142	6.811114403
2	2	2	4	2	199	10.168993749
2	2	2	3	4	257	9.5047041473
2	2	2	3	4	259	9.2753019162
2	2	2	1	4	89	6.3626232975
2	2	2	3	4	262	9.6295243367
2	2	2	1	1	321	7.4563822441
2	2	2	2	1	312	8.4934159209
2	2	2	4	2	35	9.3629787757
2	2	2	4	3	310	10.443781274
2	2	2	4	3	116	9.6082850663
2	2	2	2	1	212	7.7989665586
2	2	2	1	4	259	7.4914187113
2	2	2	3	1	126	8.6612451175
2	2	2	2	4	458	9.1758791138
2	2	2	3	4	190	9.483245295
2	2	2	3	3	344	9.9391471665
2	2	2	4	2	117	9.497675761
2	2	2	3	4	131	8.953650345
2	2	2	4	2	209	10.320554216
2	2	2	4	4	81	9.8469086149
2	2	2	2	3	176	7.2975860006
2	2	2	1	1	424	8.1301583164
2	2	2	3	2	404	10.400912666
2	2	2	3	3	238	9.3685342018
2	2	2	4	4	167	9.8974696709
2	2	2	4	1	132	9.779631697
2	2	2	1	2	337	8.2615515187
2	2	2	2	2	122	7.6721413714
2	2	2	3	3	386	10.281655315
2	2	2	3	2	400	10.175576638
2	2	2	1	3	198	7.2415389608
2	2	2	3	3	390	10.23466596
2	2	2	2	3	456	8.9450933796
2	2	2	4	1	228	10.06270021
2	2	2	3	4	482	10.674845901
2	2	2	3	1	370	9.994253491
2	2	2	1	3	335	7.7020301992
2	2	2	1	3	353	7.8751781681
2	2	2	1	3	461	8.4812981136
2	2	2	3	2	317	9.7770991837
2	2	2	2	2	393	8.6452914016
2	2	2	3	3	381	10.047674541
2	2	2	3	2	183	9.193067241
2	2	2	2	4	342	8.6125716175
2	2	2	2	3	485	9.4146989888
2	2	2	1	2	408	8.3297047569
2	2	2	1	2	165	7.1699909953
2	2	2	2	3	182	7.746760199
2	2	2	1	4	69	6.5012536262
2	2	2	2	1	397	8.5963083696
2	2	2	1	2	91	6.5968860815
2	2	2	1	3	305	7.5320158833
2	2	2	3	4	352	10.188616604
2	2	2	3	1	275	9.6239435066
2	2	2	2	1	419	8.7852259551
2	2	2	1	2	103	6.3897466935
2	2	2	3	2	359	10.154436422
2	2	2	4	3	65	9.6341932711
2	2	2	2	4	495	9.3927469297
2	2	2	4	3	214	10.287024218
2	2	2	2	2	72	7.0234270548
2	2	2	1	3	443	8.3970923815
2	2	2	2	1	151	7.3832340484
2	2	2	2	2	433	8.991839601
2	2	2	1	4	24	6.3991445131
2	2	2	2	3	75	7.0002781374
2	2	2	2	1	302	8.542881436
2	2	2	4	1	179	9.9531955252
2	2	2	4	4	119	9.7866485322
2	2	2	3	1	425	10.38019022
2	2	2	1	3	33	6.0822798384
2	2	2	3	4	488	10.683499716
2	2	2	2	1	81	7.0629608938
2	2	2	4	3	349	10.934689092
2	2	2	4	4	15	8.9867452702
2	2	2	2	1	335	8.4339326808
2	2	2	1	2	436	8.4546091637
2	2	2	1	1	376	8.2140402205
2	2	2	3	4	158	8.8594320264
2	2	2	2	2	43	6.9850498362
2	2	2	4	1	414	11.457725936
2	2	2	4	3	184	9.9989729837
2	2	2	4	2	170	10.056920993
2	2	2	2	4	115	7.4968554126
2	2	2	3	1	119	8.7241636672
2	2	2	4	2	156	9.6438908184
2	2	2	4	3	284	10.385186445
2	2	2	3	4	147	9.045790328
2	2	2	3	1	101	8.8727486495
2	2	2	4	1	126	9.4820096777
2	2	2	2	1	278	7.7319603706
2	2	2	2	1	190	7.7687546991
2	2	2	1	4	366	7.6707259751
2	2	2	1	1	420	8.218233506
2	2	2	1	4	276	7.2633632867
2	2	2	1	4	159	6.4750276806
2	2	2	3	1	246	9.4093634109
2	2	2	1	3	55	6.2192450511
2	2	2	3	3	280	9.8364323331
2	2	2	4	2	13	9.264068713
2	2	2	1	4	304	7.6936948653
2	2	2	1	4	279	7.3440019875
2	2	2	2	3	97	7.3396529664
2	2	2	4	3	52	9.4434669879
2	2	2	4	1	123	9.6120134926
2	2	2	2	4	484	9.1153483301
2	2	2	2	3	63	7.0695166502
2	2	2	3	3	280	9.5730593741
2	2	2	1	4	272	7.302823277
2	2	2	3	2	12	8.2735565215
2	2	2	3	1	464	10.15789038
2	2	2	4	3	320	10.508080311
2	2	2	3	3	86	8.6106744316
2	2	2	4	1	122	9.7189242283
2	2	2	1	1	55	6.4439572051
2	2	2	2	1	492	9.2755146189
2	2	2	2	3	168	7.4326492438
2	2	2	3	1	472	10.713299496
2	2	2	1	2	103	6.5480406577
2	2	2	2	3	375	8.405716447
2	2	2	1	4	472	8.1373696482
2	2	2	4	2	395	11.377745894
2	2	2	3	4	142	8.9141508798
2	2	2	1	1	357	7.8516647941
2	2	2	1	2	269	7.3804702334
2	2	2	3	4	173	8.9378736542
2	2	2	4	1	141	9.9343713943
2	2	2	2	3	230	7.8467096176
2	2	2	4	4	298	10.231022606
2	2	2	1	4	365	8.0360336381
2	2	2	3	1	500	10.899214756
2	2	2	1	3	63	6.3163812598
2	2	2	1	1	281	7.5760866461
2	2	2	4	3	405	11.148196194
2	2	2	1	1	371	7.9705588665
2	2	2	4	1	221	10.334401596
2	2	2	1	1	141	6.6811573669
2	2	2	1	2	57	6.3973941835
2	2	2	3	3	226	9.2416908649
2	2	2	3	4	55	8.4703301581
2	2	2	2	4	324	8.4517550758
2	2	2	2	3	208	7.7362582562
2	2	2	3	1	297	9.4951466942
2	2	2	2	3	77	7.1282417624
2	2	2	1	1	361	7.9350653141
2	2	2	2	3	366	8.5642439269
2	2	2	4	1	462	11.495610744
2	2	2	4	2	491	11.638008882
2	2	2	3	3	297	9.735815691
2	2	2	3	1	244	9.2908235927
2	2	2	2	1	136	7.3454506818
2	2	2	3	2	40	8.4708003269
2	2	2	4	3	255	10.468852088
2	2	2	3	3	329	9.7110829377
2	2	2	4	3	344	10.786447939
2	2	2	1	1	9	6.3147991789
2	2	2	3	1	43	8.4835603055
2	2	2	4	3	343	10.632628439
2	2	2	1	2	19	6.1718909822
2	2	2	1	4	213	7.0142891716
2	2	2	1	3	221	7.240867532
2	2	2	2	3	318	8.3420465013
2	2	2	2	3	169	7.4764339944
2	2	2	1	4	227	7.4413865549
2	2	2	2	2	2	6.4115461679
2	2	2	1	2	68	6.4296799483
2	2	2	3	4	191	9.2375297
2	2	2	2	4	88	7.0916842492
2	2	2	2	3	287	8.1203198631
2	2	2	1	2	382	7.9475908794
2	2	2	1	3	129	6.8446768522
2	2	2	2	2	393	8.6845234457
2	2	2	4	1	267	10.288584073
2	2	2	1	4	371	7.9511904894
2	2	2	4	1	101	9.5443849584
2	2	2	1	4	461	8.2809315791
2	2	2	2	3	489	9.0961700402
2	2	2	1	4	45	6.0912587729
2	2	2	1	2	185	7.0955046251
2	2	2	4	3	158	9.7013712737
2	2	2	2	4	48	6.7836000225
2	2	2	1	3	466	8.4208021216
2	2	2	4	2	474	11.742452486
2	2	2	1	2	143	6.7316418171
2	2	2	3	2	261	9.6649507726
2	2	2	3	2	212	9.5174259573
2	2	2	2	1	138	7.3296849909
2	2	2	3	1	208	9.2476626689
2	2	2	3	3	276	9.5687079925
2	2	2	1	4	163	6.8420703906
2	2	2	1	2	296	7.7637413523
2	2	2	4	4	329	10.75801595
2	2	2	2	2	227	7.392427592
2	2	2	4	2	41	9.5428509146
2	2	2	3	3	227	9.5710648714
2	2	2	4	1	135	9.7345764826
2	2	2	4	4	195	10.217507115
2	2	2	4	2	464	11.37252147
2	2	2	3	3	72	8.5777704756
2	2	2	3	2	96	9.0751388924
2	2	2	1	1	29	5.9908423491
2	2	2	3	2	219	9.3507488318
2	2	2	1	2	452	8.4956375699
2	2	2	4	2	135	9.6814887574
2	2	2	3	4	224	9.1751066963
2	2	2	4	2	209	10.180010707
2	2	2	1	4	317	7.664176104
2	2	2	4	1	17	9.0794294557
2	2	2	1	3	33	6.1837796031
2	2	2	3	1	117	8.7447835238
2	2	2	2	4	313	8.2161046205
2	2	2	1	1	180	7.071575871
2	2	2	2	3	179	7.7179928681
2	2	2	2	1	239	7.8916693831
2	2	2	1	2	27	6.4144740718
2	2	2	3	1	425	10.204604304
2	2	2	3	4	435	10.025708701
2	2	2	1	4	256	7.3593000772
2	2	2	2	3	364	8.6381911221
2	2	2	2	1	420	8.820233255
2	2	2	4	3	224	9.9956123748
2	2	2	1	4	236	7.2452903042
2	2	2	3	4	279	9.6764114712
2	2	2	1	1	231	7.0097840027
2	2	2	3	1	489	10.568040692
2	2	2	3	3	245	9.4891654656
2	2	2	3	3	185	9.0596542871
2	2	2	1	3	407	7.8321602453
2	2	2	1	3	306	7.4869817119
2	2	2	3	3	334	9.7780837509
2	2	2	1	1	260	7.1140213813
2	2	2	2	2	430	8.895460323
2	2	2	2	1	231	7.8804420192
2	2	2	3	1	344	9.9817716085
2	2	2	2	3	14	6.7864107139
2	2	2	1	1	64	6.4253078639
2	2	2	2	4	454	8.8382797674
2	2	2	1	2	311	7.7042200583
2	2	2	3	4	74	8.639462395
2	2	2	3	2	420	10.262376674
2	2	2	3	3	6	8.3673369032
2	2	2	3	2	277	9.7391883277
2	2	2	1	3	276	7.5079434248
2	2	2	1	1	457	8.1909815188
2	2	2	2	4	144	7.5149190642
2	2	2	1	2	409	8.0363416754
2	2	2	4	4	438	11.503020035
2	2	2	1	1	29	6.1826003735
2	2	2	1	3	443	8.2528546498
2	2	2	1	4	268	7.2465392173
2	2	2	2	2	356	8.2073493164
2	2	2	4	3	431	11.130273612
2	2	2	2	2	162	7.8137140635
2	2	2	2	4	12	6.7987575479
2	2	2	2	2	112	7.3680321045
2	2	2	4	3	27	9.320419347
2	2	2	3	1	190	9.3674773433
2	2	2	3	4	422	10.488906744
2	2	2	2	2	21	7.2236355623
2	2	2	3	2	171	9.1168803825
2	2	2	2	2	354	8.770541441
2	2	2	3	1	252	9.1831777524
2	2	2	2	1	303	7.9623438909
2	2	2	2	2	76	7.1634700494
2	2	2	4	1	220	9.9713699346
2	2	2	4	2	372	11.056147628
2	2	2	2	4	406	8.7190561852
2	2	2	1	4	158	6.7329255375
2	2	2	3	2	313	10.079073948
2	2	2	3	1	439	10.375041086
2	2	2	3	1	92	8.3291892199
2	2	2	3	2	309	9.8424609284
2	2	2	4	2	370	10.873920132
2	2	2	1	4	41	6.1459162366
2	2	2	2	4	42	7.0702912374
2	2	2	4	4	460	11.160587503
2	2	2	4	2	341	10.877399276
2	2	2	3	2	202	9.3466068247
2	2	2	1	4	363	7.729961894
2	2	2	1	3	43	6.2673333855
2	2	2	2	3	375	8.7030075471
2	2	2	3	1	134	8.9873755801
2	2	2	4	3	125	9.6986319334
2	2	2	3	4	492	10.676030586
2	2	2	2	1	296	8.2351230271
2	2	2	1	2	456	8.2431455667
2	2	2	4	2	233	10.491079308
2	2	2	3	4	384	10.322442345
2	2	2	3	3	267	9.4732380415
2	2	2	4	3	225	10.077910209
2	2	2	4	2	118	9.7000346415
2	2	2	2	1	328	8.1373995664
2	2	2	2	1	260	8.1682582989
2	2	2	4	3	226	10.173848722
2	2	2	2	4	299	8.3023484589
2	2	2	2	2	266	8.0965618068
2	2	2	1	3	109	6.6092899407
2	2	2	3	1	224	9.3235581957
2	2	2	1	4	42	5.7839527865
2	2	2	2	1	338	8.5904380543
2	2	2	1	4	1	6.013514763
2	2	2	2	2	454	8.9574236263
2	2	2	3	1	68	8.3268206883
2	2	2	1	2	451	8.1469183318
2	2	2	2	1	372	8.6152490486
2	2	2	2	1	358	8.3048503136
2	2	2	3	4	371	10.261952715
2	2	2	3	3	2	8.3468606214
2	2	2	2	4	367	8.3657031483
2	2	2	4	1	57	9.4305744573
2	2	2	4	1	470	11.723500214
2	2	2	4	3	485	11.625770532
2	2	2	4	2	110	9.7664139129
2	2	2	4	2	434	11.081678652
2	2	2	2	3	485	9.2781278606
2	2	2	1	4	193	7.0570077643
2	2	2	2	2	232	7.880882206
2	2	2	1	4	193	6.8627253115
2	2	2	4	1	452	11.628637409
2	2	2	1	4	74	6.4933591834
2	2	2	4	2	24	9.3279156169
2	2	2	2	4	14	6.7660271021
2	2	2	1	1	203	6.8700266244
2	2	2	4	4	129	9.5640649284
2	2	2	1	4	482	8.4983799794
2	2	2	3	4	188	9.1157603585
2	2	2	3	4	299	9.5183008482
2	2	2	3	2	269	9.9369661804
2	2	2	3	1	377	10.294470391
2	2	2	1	1	220	7.2963345498
2	2	2	1	4	367	8.0095595234
2	2	2	1	1	458	8.2888818884
2	2	2	3	2	309	10.033524633
2	2	2	3	1	467	10.464989083
2	2	2	2	2	188	7.9757990828
2	2	2	3	3	117	8.577542371
2	2	2	2	4	36	6.9965611722
2	2	2	4	2	444	11.538538983
2	2	2	3	2	43	8.2456034309
2	2	2	2	2	305	8.248936012
2	2	2	3	2	190	9.0453832549
2	2	2	1	3	489	8.3092990549
2	2	2	4	2	64	9.3674421248
2	2	2	1	1	207	7.1927336247
2	2	2	1	4	95	6.430094588
2	2	2	4	1	466	11.452999431
2	2	2	1	4	205	7.2108341317
2	2	2	2	3	44	6.9065247133
2	2	2	4	3	62	9.2754914479
2	2	2	1	3	27	6.2311190614
2	2	2	1	2	473	8.3266870092
2	2	2	4	4	391	10.889025929
2	2	2	4	2	26	9.2503372649
2	2	2	3	1	52	8.733751135
2	2	2	3	2	439	10.073152802
2	2	2	2	1	229	7.8771315124
2	2	2	3	3	218	9.3155570902
2	2	2	4	1	296	10.647658276
2	2	2	2	1	358	8.5618359684
2	2	2	1	3	73	6.3125313775
2	2	2	3	1	363	10.278358944
2	2	2	2	1	32	6.9364131139
2	2	2	4	2	259	10.240485611
2	2	2	2	1	405	8.8247615392
2	2	2	3	4	11	8.2406629848
2	2	2	1	4	327	7.8812350078
2	2	2	3	3	208	9.2076116998
2	2	2	1	2	64	6.4303520462
2	2	2	2	1	416	8.8035462597
2	2	2	2	3	293	8.2236419904
2	2	2	3	1	3	8.2346644619
2	2	2	2	3	102	7.3183277816
2	2	2	1	2	163	7.1461365015
2	2	2	3	1	68	8.3116826677
2	2	2	4	1	255	10.318223066
2	2	2	3	1	276	9.8448508666
2	2	2	4	3	330	10.666069502
2	2	2	2	3	489	8.9413992338
2	2	2	3	3	447	10.597102603
2	2	2	1	4	74	6.371955713
2	2	2	1	1	438	8.31614719
2	2	2	1	2	252	7.2966995731
2	2	2	4	2	140	9.8682026839
2	2	2	2	3	351	8.4739793245
2	2	2	4	4	276	10.826400307
2	2	2	1	2	405	8.3504621503
2	2	2	2	3	123	7.5260027197
2	2	2	3	2	181	9.2106374732
2	2	2	2	3	10	6.8778987918
2	2	2	3	2	174	9.1510130822
2	2	2	4	4	149	10.035703985
2	2	2	1	2	141	6.5365468948
2	2	2	1	2	476	8.6128415733
2	2	2	4	2	181	9.9472136857
2	2	2	3	4	412	10.408436322
2	2	2	2	1	227	8.1495280805
2	2	2	3	1	246	9.6081404186
2	2	2	4	2	381	11.373935683
2	2	2	4	3	333	10.582915407
2	2	2	2	1	348	8.5058094284
2	2	2	1	4	51	6.5004704127
2	2	2	3	3	128	8.6472230648
2	2	2	2	1	293	8.2232470217
2	2	2	3	1	331	9.8734346416
2	2	2	3	4	69	8.558509472
2	2	2	4	2	42	9.4978018519
2	2	2	2	1	28	6.9644464063
2	2	2	1	1	50	5.9766675875
2	2	2	2	3	85	7.1717580945
2	2	2	1	2	347	7.8203191787
2	2	2	1	2	484	8.0389986124
2	2	2	1	3	253	7.167227011
2	2	2	4	1	231	10.133348859
2	2	2	2	4	126	7.2171919699
2	2	2	2	3	213	7.8913729796
2	2	2	1	1	462	8.3106817377
2	2	2	4	1	111	9.7433464074
2	2	2	2	2	470	9.3257618372
2	2	2	2	4	350	8.5078140594
2	2	2	3	3	90	8.549369556
2	2	2	2	2	258	7.9430176752
2	2	2	4	1	389	11.220206889
2	2	2	1	1	5	6.2441765092
2	2	2	2	1	93	7.3288651469
2	2	2	2	4	399	8.6585112857
2	2	2	4	4	297	10.419598791
2	2	2	2	2	433	9.1129668113
2	2	2	4	3	277	10.664044152
2	2	2	2	4	272	8.0430807107
2	2	2	3	4	272	9.5704809225
2	2	2	2	3	457	9.0746268012
2	2	2	4	1	347	10.618414557
2	2	2	1	2	130	6.7916279831
2	2	2	4	1	251	10.481553152
2	2	2	3	4	99	8.4267263651
2	2	2	4	3	454	11.372207254
2	2	2	4	4	202	10.431667088
2	2	2	1	3	192	7.0082147487
2	2	2	1	2	149	6.6523254457
2	2	2	2	1	45	6.9389736552
2	2	2	1	3	396	7.985946314
2	2	2	1	2	397	8.0966418418
2	2	2	3	4	323	10.272587567
2	2	2	1	3	42	6.1288981281
2	2	2	3	2	54	8.2764971895
2	2	2	4	1	62	9.40067556
2	2	2	1	1	149	6.7920162991
2	2	2	2	3	494	9.0164465328
2	2	2	2	4	17	6.7384726354
2	2	2	2	3	285	8.1379451733
2	2	2	3	3	237	9.2906321589
2	2	2	1	1	358	7.8354802079
2	2	2	4	3	14	9.3536913175
2	2	2	2	1	35	6.8854064455
2	2	2	2	1	98	6.8998176711
2	2	2	3	3	136	8.5797381551
2	2	2	3	3	225	9.1810925106
2	2	2	1	3	118	6.9370907455
2	2	2	2	3	490	9.375122398
2	2	2	2	1	38	7.0624183577
2	2	2	1	4	320	7.5325036289
2	2	2	2	2	453	8.8204829052
2	2	2	4	2	341	11.051014757
2	2	2	4	4	4	8.9618401304
2	2	2	1	2	319	7.6923417526
2	2	2	3	1	390	10.044748461
2	2	2	2	4	154	7.5485959088
2	2	2	4	4	492	11.573648297
2	2	2	3	3	444	10.39558716
2	2	2	3	4	165	8.7526811449
2	2	2	4	2	362	10.760771893
2	2	2	3	2	206	9.4146914481
2	2	2	1	3	388	7.9803848074
2	2	2	1	3	464	8.4019388967
2	2	2	1	3	462	8.368329579
2	2	2	3	2	94	8.8519318949
2	2	2	1	2	349	7.9378955452
2	2	2	4	3	317	10.596366718
2	2	2	4	4	453	11.373246864
2	2	2	4	4	79	9.2914519296
2	2	2	1	1	61	6.0855147679
2	2	2	4	4	387	11.311520069
2	2	2	2	1	168	7.5621134086
2	2	2	1	1	412	7.8738606347
2	2	2	4	4	493	11.864506592
2	2	2	1	4	208	6.9341121543
2	2	2	4	2	374	10.894249377
2	2	2	4	2	328	11.03429219
2	2	2	1	2	191	7.0085796045
2	2	2	3	3	334	9.9302153373
2	2	2	2	1	499	9.3130879696
2	2	2	2	3	141	7.5399783822
2	2	2	2	3	44	6.9060861546
2	2	2	4	4	59	9.6226691493
2	2	2	4	4	47	9.3029717763
2	2	2	3	3	133	8.7526141048
2	2	2	1	1	272	7.4893455156
2	2	2	1	3	269	7.3112272016
2	2	2	4	2	12	9.1628628419
2	2	2	3	1	337	9.9828266358
2	2	2	1	2	322	7.7892128781
2	2	2	4	1	262	10.31577714
2	2	2	2	2	323	8.490513856
2	2	2	1	2	414	7.9734624055
2	2	2	2	1	407	8.9379916248
2	2	2	3	2	372	10.018066063
2	2	2	4	2	77	9.6778861462
2	2	2	1	3	228	6.8855762116
2	2	2	1	2	326	7.8009075706
2	2	2	1	2	411	8.0555171365
2	2	2	4	2	57	9.4000559073
2	2	2	4	3	385	10.945026889
2	2	2	3	3	53	8.6332930802
2	2	2	2	2	55	6.9689824456
2	2	2	1	1	47	6.2555732882
2	2	2	4	2	151	9.764614131
2	2	2	3	2	498	10.738138487
2	2	2	2	2	34	6.9815974036
2	2	2	2	2	295	8.2050060102
2	2	2	1	4	413	8.3700542103
2	2	2	3	4	52	8.5466853779
2	2	2	3	4	270	9.611707548
2	2	2	3	2	327	10.01056345
2	2	2	1	3	339	7.7931610276
2	2	2	4	1	220	10.157055872
2	2	2	3	3	326	9.9335873718
2	2	2	2	3	384	8.6604452038
2	2	2	2	3	275	7.9920140019
2	2	2	2	2	208	7.7007842506
2	2	2	4	2	498	11.816720015
2	2	2	3	2	208	9.2856999352
2	2	2	3	2	189	9.0513363531
2	2	2	4	1	437	11.341237012
2	2	2	3	4	382	9.9744728846
2	2	2	1	1	164	6.7781945484
2	2	2	3	1	448	10.66107319
2	2	2	1	3	23	6.1112546374
